Chunk,Model,Model type,Surface Area (cm^2),Area (cm^2),Max height (cm),Min height (cm),Height range (cm),Volume (cm^3),Extent Volume (cm^3)
610,610_scene,Mesh,2726.062129983436,1397.7812858356444,6.814732956236708,-18.93241041449803,25.747143370734737,0.0,68789.12096007192
610,610_open,Mesh,61.65032450909694,15.639338594876882,6.814732956236708,1.0084034717226076,5.8063294845141,0.0,126.73660714863897
610,610_closed,Mesh,71.39316136773516,15.639338594876882,6.814732956236708,1.0084034717226076,5.8063294845141,21.2094455449601,126.73660714863897
726,726_scene,Mesh,1573.6982966717705,1114.1500215302385,6.296885195430474,-9.421798013255673,15.718683208686146,0.0,30941.836306179903
726,726_open,Mesh,38.679420425121634,7.7731803990090915,6.296885195430474,0.6635812947839492,5.633303900646524,0.0,63.99022592284043
726,726_closed,Mesh,42.602394061475444,7.7731803990090915,6.296885195430474,0.6635812947839492,5.633303900646524,12.705978686702622,63.99022592284043
727,727_scene,Mesh,7127.936993615672,3162.2810113780624,13.504960601300597,-27.71827000404655,41.22323060534715,0.0,237117.432402031
727,727_open,Mesh,60.36839166179964,12.904140777243015,8.112980825910308,2.314280391168583,5.798700434741725,0.0,104.98769446116557
727,727_closed,Mesh,71.27397569322933,12.904140777243015,8.112980825910308,2.2935823285369636,5.819398497373343,24.516180941673028,105.3624408202786
729,729_scene,Mesh,4254.058445742145,2178.05181754307,12.775240837745233,-23.511515999635307,36.28675683738054,0.0,102545.48360556278
729,729_open,Mesh,102.29643287340795,33.34379009166584,6.132581611133525,0.5941978545315862,5.538383756601939,0.0,264.0329642713707
729,729_closed,Mesh,121.64287987159572,33.34379009166584,6.132581611133525,0.5941978545315862,5.538383756601939,46.56042767054678,264.0329642713707
730,730_scene,Mesh,1571.9761654790696,1041.0755889912098,4.319510810280355,-10.769291652672031,15.088802462952385,0.0,24445.407316446046
730,730_open,Mesh,37.982153857814765,13.687260058475253,4.151292726612111,0.05966040997125721,4.091632316640853,0.0,74.3616951362613
730,730_closed,Mesh,50.53090020432906,13.687260058475253,4.151292726612111,0.0700418606038089,4.081250866008301,15.540477268241553,74.1730217151745
731,731_scene,Mesh,4105.303127861801,1984.1154264753147,6.172481716246097,-25.165656051679708,31.338137767925804,0.0,96540.42497961737
731,731_open,Mesh,103.59109128650498,29.050373070607986,5.258176695209449,-0.18345996735124603,5.441636662560695,0.0,210.7128072347468
731,731_closed,Mesh,127.09143581963126,29.050373070607986,5.258176695209449,-0.18345996735124603,5.441636662560695,50.270615802898824,210.7128072347468
733,733_scene,Mesh,3672.07604507974,1895.6681329776534,8.428905351217306,-14.029212045647165,22.45811739686447,0.0,56601.68664682671
733,733_open,Mesh,109.9999197471856,31.52306013318747,8.428905351217306,0.9027992826554088,7.526106068561897,0.0,356.68633438973836
733,733_closed,Mesh,127.88826342559658,31.52306013318747,8.428905351217306,0.9027992826554088,7.526106068561897,41.314970420996445,356.68633438973836
734,734_scene,Mesh,4855.8116663515175,2253.3103984916943,9.320328178197531,-32.10486335596576,41.4251915341633,0.0,163081.025304431
734,734_open,Mesh,111.71506524570736,29.0040602289713,6.441702438837341,0.9827449841912861,5.458957454646055,0.0,202.9196233807282
734,734_closed,Mesh,122.39765038149127,29.0040602289713,6.441702438837341,0.9827449841912861,5.458957454646055,43.39814384929731,202.9196233807282
737,737_scene,Mesh,1369.3054641308918,788.9970806677954,8.769234141633298,-9.304797238171684,18.074031379804982,0.0,15988.425690033351
737,737_open,Mesh,120.43194275827162,33.521379033011776,8.572544066390384,1.819205676718763,6.753338389671621,0.0,280.66265801195755
737,737_closed,Mesh,126.28971726631649,33.521379033011776,8.572544066390384,1.8536361406015833,6.7189079257888,49.02900143704042,279.2317589584294
739,739_scene,Mesh,1475.6718741720895,1043.7047104289416,7.257372835770645,-5.474931495921798,12.732304331692443,0.0,26105.191536008497
739,739_open,Mesh,93.62331672904315,21.266584721366314,5.601850272508449,-0.35174676231717883,5.953597034825628,0.0,184.02237850973498
739,739_closed,Mesh,101.12446719191006,21.266584721366314,5.601850272508449,-0.35174676231717883,5.953597034825628,42.516583391665506,184.02237850973498
741,741_scene,Mesh,3144.5161135962567,1941.5536799779359,13.185067682508175,-17.420059760784973,30.605127443293146,0.0,95763.71536003982
