Chunk,Model,Model type,Surface Area (cm^2),Area (cm^2),Max height (cm),Min height (cm),Height range (cm),Volume (cm^3),Extent Volume (cm^3)
235,235_scene,Mesh,1766.0211364463999,582.6527037814446,9.869596473916872,-14.668001607804904,24.537598081721775,0.0,22539.43880286921
235,235_open,Mesh,126.5980593522161,37.776121277951674,8.867270664656479,0.6871917497949631,8.180078914861516,0.0,452.90808933562505
235,235_closed,Mesh,133.7970745085639,37.776121277951674,8.867270664656479,0.6871917497949631,8.180078914861516,50.297915579758985,452.90808933562505
686,686_scene,Mesh,1251.7781524873778,711.5333046873948,6.105827344225606,-10.372377901308088,16.478205245533694,0.0,16762.738948212253
686,686_open,Mesh,84.9121292015934,23.954292332847356,6.105827344225606,-0.1660725588338463,6.271899903059452,0.0,237.1857696717
686,686_closed,Mesh,91.35616115212821,23.954292332847356,6.105827344225606,-0.1660725588338463,6.271899903059452,32.711693199086994,237.1857696717
776,776_scene,Mesh,2807.73304608156,1401.3213791728813,8.953628464585146,-12.59344789665843,21.547076361243576,0.0,46495.95945998029
776,776_open,Mesh,117.35509843421077,35.3801882341985,7.290278836312708,0.28508094543801543,7.005197890874692,0.0,381.1542616483176
776,776_closed,Mesh,126.8784115623689,35.3801882341985,7.290278836312708,0.28508094543801543,7.005197890874692,61.88042754881617,381.1542616483176
782,782_scene,Mesh,2356.219405251429,1289.9298468530608,7.591486063270747,-8.243944797170222,15.835430860440969,0.0,29218.698939811475
782,782_open,Mesh,49.27375272645602,11.160274766373766,7.591486063270747,0.33003929679314425,7.261446766477603,0.0,110.2241020307712
782,782_closed,Mesh,56.0475078905582,11.160274766373766,7.591486063270747,0.33003929679314425,7.261446766477603,17.666387976539312,110.2241020307712
784,784_scene,Mesh,2054.890461734695,825.03236976535,8.510809171237286,-20.657784058466017,29.168593229703298,0.0,30929.76792726038
784,784_open,Mesh,168.48257713246034,35.27768685076446,8.510809171237286,-0.2548125111458577,8.765621682383143,0.0,437.79528129687384
784,784_closed,Mesh,190.64287551551647,35.27768685076446,8.510809171237286,-0.2548125111458577,8.765621682383143,83.34601221805507,437.79528129687384
786,786_scene,Mesh,3965.9999772502088,1514.238997620956,7.783947905608779,-28.849821346646543,36.63376925225532,0.0,98020.35080054749
786,786_open,Mesh,85.0609984553676,17.4279151209599,7.783947905608779,-0.4964826096563124,8.280430515265092,0.0,222.9914150285864
786,786_closed,Mesh,97.28808716295715,17.4279151209599,7.783947905608779,-0.4964826096563124,8.280430515265092,43.9837539195869,222.9914150285864
787,787_scene,Mesh,2958.786044120172,1029.9189290680106,7.912146520951352,-29.737777691955515,37.64992421290687,0.0,60162.34382127635
787,787_open,Mesh,97.86049782506348,30.347452258333334,7.912146520951352,0.4749019542440669,7.437244566707285,0.0,348.78666721984365
787,787_closed,Mesh,106.08735153175866,30.347452258333334,7.912146520951352,0.4749019542440669,7.437244566707285,39.17148428652978,348.78666721984365
792,792_scene,Mesh,2336.2414290654233,997.1060237709733,6.858641127892396,-22.779816246510283,29.638457374402677,0.0,35778.421153350435
792,792_open,Mesh,116.35807704173733,39.561909490521565,6.858641127892396,0.6943216270816954,6.1643195008107,0.0,376.5946121591077
792,792_closed,Mesh,116.35807704173733,39.561909490521565,6.858641127892396,0.6943216270816954,6.1643195008107,0.0,376.5946121591077
794,794_scene,Mesh,1480.3145964957482,813.8364837691538,8.5059022948703,-14.809293077867425,23.315195372737723,0.0,21196.31107218584
794,794_open,Mesh,92.01752598101807,22.657394386883446,8.5059022948703,1.4842323304296579,7.021669964440641,0.0,224.12169356063015
794,794_closed,Mesh,100.21182146202196,22.657394386883446,8.5059022948703,1.4842323304296579,7.021669964440641,42.03373789397761,224.12169356063015
795,795_scene,Mesh,2380.1538992789183,1041.2435298517614,9.54745831087424,-13.4191285468879,22.966586857762138,0.0,31122.40821128591
795,795_open,Mesh,40.62073538615444,10.251173428842929,3.7425306651968415,-0.42832868533794755,4.170859350534789,0.0,55.929065116076515
795,795_closed,Mesh,50.425953358430725,10.251173428842929,3.7425306651968415,-0.42832868533794755,4.170859350534789,18.620013134841578,55.929065116076515
800,800_scene,Mesh,2311.604530078763,1355.1895590603488,8.513576021379466,-8.587426940600894,17.10100296198036,0.0,31288.85459219316
800,800_open,Mesh,104.91390887905298,28.472148730131728,7.547745933139305,0.039647557246666465,7.508098375892638,0.0,305.94355832061206
800,800_closed,Mesh,113.67888567267764,28.472148730131728,7.547745933139305,0.039647557246666465,7.508098375892638,36.099279103052,305.94355832061206
