Chunk,Model,Model type,Surface Area (cm^2),Area (cm^2),Max height (cm),Min height (cm),Height range (cm),Volume (cm^3),Extent Volume (cm^3)
block_691_692_693_694_695,block691_scene,Mesh,2049.1188663983758,863.7215749141851,7.618872463379339,-4.174377077493052,11.793249540872392,0.0,10778.664870714898
block_691_692_693_694_695,691_open,Mesh,15.741235233538628,3.9499972138853456,5.577800426577728,2.297671793775197,3.2801286328025316,0.0,17.355420285702994
block_691_692_693_694_695,691_closed,Mesh,18.91343332332735,3.9499976318380527,5.577800426577728,2.297671793775197,3.2801286328025316,4.358783304000461,17.355420285702994
block_691_692_693_694_695,692_open,Mesh,75.14758263462531,16.324744061116988,7.618872463379339,2.3290035153112565,5.289868948068083,0.0,123.53236741286804
block_691_692_693_694_695,692_closed,Mesh,79.51420711338707,16.324744061116988,7.618872463379339,2.3290035153112565,5.289868948068083,24.38080902437529,123.53236741286804
block_691_692_693_694_695,693_open,Mesh,57.809967896602835,14.693654388496745,6.9653577579450845,2.5421291219458215,4.423228635999263,0.0,101.09994555789889
block_691_692_693_694_695,693_closed,Mesh,64.37317215435421,14.693654388496745,6.9653577579450845,2.5421291219458215,4.423228635999263,19.58280437766604,101.09994555789889
block_691_692_693_694_695,694_open,Mesh,50.837663363383285,11.765567190164163,7.340411861295914,2.3519010563238743,4.988510804972041,0.0,87.14885690851227
block_691_692_693_694_695,694_closed,Mesh,53.69123264748109,11.765567190164163,7.340411861295914,2.3519010563238743,4.988510804972041,16.35335666401492,87.14885690851227
block_691_692_693_694_695,695_open,Mesh,26.86729351160758,9.071992618085341,5.576475131799075,2.377708845259857,3.1987662865392172,0.0,41.525708269363555
block_691_692_693_694_695,695_closed,Mesh,31.674440540449023,9.071992685400106,5.576475131799075,2.377708845259857,3.1987662865392172,6.7872957820292,41.525708269363555
block_696_697_698_699_700,block696_scene,Mesh,3237.8471802852373,1477.3347672661166,9.730225411829169,-8.077014082712497,17.807239494541665,0.0,27456.396063629923
block_696_697_698_699_700,696_open,Mesh,56.34684631601278,11.741590364697842,9.730225411829169,2.631171402839727,7.099054008989442,0.0,113.93945621977889
block_696_697_698_699_700,696_closed,Mesh,67.21133676176152,11.741590544194949,9.730225411829169,2.631171402839727,7.099054008989442,24.03931331827449,113.93945621977889
block_696_697_698_699_700,697_open,Mesh,45.382737721032015,22.964537034659845,5.8088577671290444,2.351988453209902,3.456869313919142,0.0,111.17953591551785
block_696_697_698_699_700,697_closed,Mesh,68.90404719243435,22.964537034659845,5.8088577671290444,2.351988453209902,3.456869313919142,22.78032628756038,111.17953591551785
block_696_697_698_699_700,698_open,Mesh,107.27783157987922,47.04038437404296,6.495600480635022,2.2338758818384488,4.261724598796573,0.0,294.4889114419328
block_696_697_698_699_700,698_closed,Mesh,136.33689998052714,47.04038437404296,6.495600480635022,2.2338758818384488,4.261724598796573,66.37599775139908,294.4889114419328
block_696_697_698_699_700,699_open,Mesh,61.259526770449476,16.454650571463763,7.910213998424906,2.4420709307293897,5.468143067695516,0.0,132.13524731791296
block_696_697_698_699_700,699_closed,Mesh,74.66480349590205,16.454650571463763,7.910213998424906,2.4420709307293897,5.468143067695516,25.20497898065319,132.13524731791296
block_696_697_698_699_700,700_open,Mesh,34.77576236549207,7.047729722267525,7.888597255648289,2.451166095910007,5.437431159738281,0.0,52.78491033620555
block_696_697_698_699_700,700_closed,Mesh,41.98540200956063,7.047729867263403,7.888597255648289,2.451166095910007,5.437431159738281,15.175579247884581,52.78491033620555
block_826_827_828_829_830,block826_scene,Mesh,2762.334012189253,1338.7516184481576,9.307670744574517,-7.263005481796853,16.57067622637137,0.0,23188.494773866696
block_826_827_828_829_830,826_open,Mesh,60.642516965034524,9.660762655721973,9.307670744574517,1.9432849110378876,7.3643858335366295,0.0,97.84083079247917
block_826_827_828_829_830,826_closed,Mesh,65.04878460274871,9.660762655721973,9.307670744574517,1.9432849110378876,7.3643858335366295,24.595362239228006,97.84083079247917
block_826_827_828_829_830,827_open,Mesh,50.37952123558161,18.0838355338236,6.2375584861456,2.1036362732052396,4.1339222129403606,0.0,100.84945106761559
